episode,reward
194,-11.745007
195,7.120962
196,-11.575893
197,-51.97381
198,-13.645359
199,-40.27743
200,-55.530647
201,-44.463924
202,-45.48952
203,-14.124756
204,-11.874332
205,-11.356036
206,-11.6705
207,-13.8793955
208,-16.400826
209,-51.02657
210,-4.895692
211,-8.939309
212,-12.25452
213,-18.023092
214,-50.915707
215,-9.585978
216,-50.192047
217,-42.924965
218,-42.92928
219,-57.150833
220,-45.06224
221,-11.380156
222,-11.79663
223,-55.59094
224,-41.78318
225,-11.290185
226,-45.58411
227,-42.54213
228,-43.48948
229,-13.74738
230,-11.890632
231,-42.92044
232,-16.81535
233,-56.61083
234,-46.90994
235,-55.593132
236,-49.033283
237,-11.395868
238,-50.966656
239,-14.445784
240,-16.043396
241,-47.039356
242,-54.15104
243,-47.55694
244,-39.182686
245,-13.011551
246,2.1724644
247,-11.497171
248,-52.07906
249,-14.89222
250,-40.40438
251,-13.415426
252,8.306425
253,-16.378347
254,-12.237546
255,-45.531914
256,-38.4822
257,-51.62568
258,-4.735357
259,-11.320417
260,-14.563064
261,-43.901493
262,-19.885649
263,-16.655218
264,-13.483516
265,-47.408413
266,3.514811
267,-60.32148
268,-11.722793
269,-6.456494
270,-17.711164
271,-9.41498
272,-43.00901
273,-12.958518
274,-44.441643
275,-58.948883
276,-12.029145
277,-13.914066
278,-47.92341
279,-51.10908
280,9.008788
281,-44.88161
282,-50.350437
283,-44.84117
284,-55.31325
285,-46.684753
286,-11.344006
287,-11.359507
288,-11.260088
289,-17.299545
290,-11.540277
291,-11.792796
292,-51.59978
293,-39.513348
294,-52.271652
295,-56.123787
296,-20.57769
297,-34.807846
298,-11.92645
299,-37.284878
300,-16.353468
301,-11.56728
302,-20.676785
303,-40.06983
304,7.007026
305,-45.66152
306,-11.804359
307,-43.599495
308,9.416274
309,-36.01876
310,-11.90401
311,-44.682358
312,-14.026351
313,-11.749522
314,-44.766296
315,-46.605297
316,-51.14653
317,-17.615341
318,-11.951925
319,-46.52586
320,-41.77524
321,-46.53394
322,-48.00903
323,-52.473637
324,-41.479362
325,6.202509
326,-11.562669
327,-11.169195
328,-49.142258
329,-5.4014273
330,-46.001785
331,-45.636765
332,-11.124664
333,-40.75336
334,6.5462065
335,-50.799282
336,-19.535278
337,-47.424225
338,-15.047999
339,-55.840034
340,-11.515989
341,-54.722523
342,-13.61021
343,-52.285492
344,-14.309807
345,-13.051647
346,7.9266806
347,-42.14553
348,-46.945972
349,-9.584149
350,9.265637
351,-8.940398
352,-14.104852
353,-47.784126
354,-13.634502
355,-45.78355
356,6.2783256
357,-14.8910265
358,-49.582066
359,-12.367832
360,-40.066856
361,-37.802624
362,-54.040936
363,-53.301666
364,-11.832614
365,-44.70876
366,-49.142906
367,-45.480007
368,-11.466876
369,-11.784211
370,4.193303
371,-52.764935
372,-11.480872
373,-53.140556
374,-26.729195
375,-49.859592
376,-16.730253
377,-55.28825
378,-49.94615
379,9.3044195
380,-11.407677
381,-13.705173
382,-11.4219675
383,-57.25619
384,-55.33958
385,-53.669437
386,-49.67203
387,-11.58076
388,-50.97121
389,-11.456867
390,-15.887457
391,-11.255245
392,-15.356617
393,-41.21233
394,-16.96611
395,-16.033787
396,-44.36858
397,-5.6366167
398,-41.190228
399,-45.658386
400,-41.390617
401,-5.565745
402,-51.285244
403,-10.872291
404,6.6800795
405,-11.454014
406,-4.917435
407,-41.736305
408,-37.280518
409,-16.020643
410,-55.73171
411,-12.313219
412,-14.102271
413,-53.94245
414,-40.82819
415,-37.390007
416,-11.375388
417,-46.011894
418,-15.508224
419,-3.3197517
420,-55.314636
421,-44.76117
422,-48.561565
423,-57.709396
424,-11.1368065
425,-16.297495
426,-11.69365
427,-16.97035
428,-20.494972
429,8.109721
430,-53.64614
431,-10.505654
432,-11.463508
433,-10.533638
434,-46.2612
435,-3.942988
436,-14.136989
437,-53.53972
438,-47.903526
439,-52.656277
440,-53.308754
441,-11.935585
442,-53.212646
443,-45.974384
444,-11.756396
445,-53.08756
446,-11.142025
447,-44.88674
448,-13.951026
449,-10.389041
450,-56.169773
451,-34.3794
452,-11.081796
453,-28.899733
454,-35.42895
455,-32.604008
456,-33.93372
457,-49.561966
458,-18.045849
459,-11.637739
460,-29.058786
461,-11.903609
462,-45.78316
463,-21.55629
464,-11.653323
465,-11.608069
466,-11.176547
467,-14.563757
468,-48.865013
469,-33.82027
470,-44.337368
471,-45.732906
472,-29.279615
473,-13.137613
474,-15.1360035
475,-49.356075
476,-1.0327603
477,-10.876465
478,-35.52933
479,-11.931876
480,-4.3087287
481,-38.45694
482,-8.186876
483,-30.456757
484,-10.864351
485,-11.691248
486,-14.691736
487,-54.15713
488,-7.3348017
489,-10.999415
490,-15.239371
491,5.810296
492,-35.240505
493,9.030209
494,8.458295
495,7.4722214
496,-34.00572
497,-49.93005
498,-5.942968
499,-48.475906
500,-49.11126
501,-10.900589
502,-47.05981
503,-18.482824
504,-13.71499
505,-14.486908
506,-11.901077
507,-11.686962
508,-11.316259
509,-11.259377
510,-46.723682
511,6.1735725
512,-31.166872
513,-26.127958
514,-48.19657
515,-16.05555
516,-20.896915
517,-44.648586
518,-11.305355
519,-24.994108
520,-11.282238
521,-38.947323
522,-8.422341
523,-27.745295
524,-11.340837
525,-47.140152
526,-12.027496
527,-43.515892
528,-4.103644
529,-53.652603
530,-16.89572
531,-6.7200623
532,9.77709
533,-19.064392
534,-11.3592205
535,6.124449
536,-47.172523
537,-3.5037768
538,-12.354193
539,-43.995842
540,-37.535545
541,-35.834988
542,-12.226003
543,-54.873978
544,-33.791317
545,-17.049192
546,-34.329258
547,-56.153244
548,-29.089373
549,-11.73094
550,-12.072378
551,-47.639263
552,-11.357298
553,-20.319529
554,-49.860924
555,-17.191166
556,-13.920694
557,-12.34395
558,-11.701869
559,-17.090866
560,-53.383232
561,-11.996398
562,-34.548843
563,-12.3079605
564,-0.18389711
565,1.1514654
566,-35.520058
567,-14.193747
568,-54.05783
569,-11.8279705
570,8.981758
571,-39.893265
572,-13.249168
573,-11.859689
574,-12.291485
575,-15.6912155
576,-15.01733
577,-45.633125
578,-14.157993
579,-11.44638
580,-48.30639
581,-15.202761
582,-11.592655
583,-11.887779
584,-3.9763722
585,-40.448963
586,-3.1986175
587,-13.555648
588,-14.800991
589,-47.610504
590,-11.76432
591,-45.658752
592,-31.622286
593,-13.91249
594,-5.926302
595,-24.97522
596,8.538094
597,-53.623947
598,-18.900612
599,-11.539242
600,-53.94472
601,-11.759267
602,-11.167151
603,-50.750393
604,-12.12514
605,-18.353437
606,-11.12087
607,-44.63841
608,-9.07835
609,-7.6997375
610,-50.8834
611,-12.939923
612,-40.558586
613,-13.681635
614,-11.489232
615,8.77914
616,-26.060806
617,-11.165657
618,-47.76514
619,-12.198854
620,-34.00924
621,-11.622673
622,-27.03682
623,-29.476894
624,-12.001989
625,-11.063395
626,9.255269
627,-13.940947
628,-35.92427
629,-11.702228
630,-13.993456
631,-11.571704
632,4.778174
633,-12.62398
634,-17.039305
635,-11.410128
636,-9.362761
637,-28.226385
638,-2.0469596
639,-14.56078
640,-11.285932
641,-17.600811
642,-11.494117
643,-23.181551
644,-43.52349
645,-1.2578356
646,-16.55882
647,-40.4793
648,-11.97391
649,-17.782558
650,-39.149166
651,-15.737303
652,-11.376676
653,-38.04645
654,-11.439467
655,3.193777
656,-11.415898
657,-26.239994
658,8.307815
659,-8.356847
660,-48.554497
661,-46.55202
662,-44.584206
663,9.249125
664,-15.546677
665,-38.131763
666,-15.239725
667,-12.403587
668,-11.187549
669,-13.091236
670,-10.883252
671,-13.2652855
672,-11.94786
673,-40.58911
674,-43.388786
675,-10.941065
676,-41.83171
677,-41.524193
678,-13.833769
679,-11.022602
680,-45.558662
681,-49.98846
682,-3.7264988
683,-16.175049
684,-13.966938
685,-16.199228
686,-37.71655
687,-12.385387
688,-12.266257
689,-8.7230625
690,-0.6015822
691,-21.011295
692,-11.719849
693,-47.276447
694,-11.565909
695,-11.765511
696,-11.183257
697,-39.94831
698,-14.51741
699,-7.990945
700,-11.071005
701,-12.465055
702,-15.353228
703,-14.10368
704,-12.095677
705,-18.228024
706,-41.410473
707,-47.91355
708,-11.996909
709,-35.875885
710,-16.580755
711,-8.892527
712,-13.941544
713,-10.188269
714,-15.312128
715,-20.417278
716,-15.639063
717,-45.31634
718,-15.466997
719,-11.776318
720,-14.559591
721,-15.585621
722,4.7517867
723,-20.410952
724,-10.853439
725,-11.896765
726,-45.01491
727,-13.980009
728,-14.98465
729,-10.88606
730,-45.827724
731,8.718379
732,-16.806686
733,-14.659004
734,3.9106174
735,-19.15075
736,7.3246017
737,-10.968574
738,-20.963387
739,-48.95881
740,-11.464294
741,-27.7367
742,-11.852764
743,-12.024931
744,-12.939989
745,-12.438074
746,-23.136868
747,-11.380797
748,-11.264376
749,-11.409692
750,-14.744356
751,-47.826187
752,-41.062225
753,-44.23674
754,8.9343815
755,-39.298782
756,9.345369
757,8.507399
758,-11.196423
759,-15.202292
760,-12.111559
761,-13.548599
762,-1.3105098
763,-13.148158
764,-15.774381
765,-15.812674
766,-10.6985445
767,-48.417103
768,9.466882
769,-36.42452
770,-12.687397
771,-10.728969
772,-12.257426
773,-13.5318985
774,-46.84766
775,-46.33414
776,-11.202482
777,-2.4824636
778,7.570709
779,1.2518845
780,-14.368901
781,-10.848028
782,-11.987096
783,-0.6724169
784,-11.394158
785,-11.161186
786,-11.467167
787,-11.1992
788,7.658615
789,-11.824978
790,-3.1457212
791,-13.609957
792,-16.951374
793,-12.300587
794,7.455521
795,-11.303798
796,-7.485225
797,-41.498627
798,9.435294
799,9.080003
800,-13.392861
801,-13.703961
802,-40.927208
803,-12.314951
804,-8.502832
805,7.4563756
806,-10.78609
807,-10.795898
808,-43.391003
809,-17.188065
810,-16.791653
811,-13.333224
812,-12.087102
813,-1.4876388
814,-9.026067
815,-10.71385
816,-12.426108
817,-12.723372
818,-14.309196
819,-7.0140314
820,-10.845505
821,-14.4765215
822,-11.994464
823,-18.744114
824,-11.991103
825,8.508739
826,9.022572
827,-40.54937
828,-2.5140123
829,-13.920464
830,5.612532
831,-11.142103
832,-14.680832
833,-11.5654125
834,-10.9531145
835,-17.778877
836,-38.9082
837,-13.326464
838,2.2556381
839,-13.700579
840,-12.982226
841,8.226852
842,-22.671026
843,-31.768663
844,-11.722036
845,9.012671
846,-7.61934
847,-12.333507
848,-13.460655
849,-0.41865137
850,-13.461666
851,-22.59438
852,8.874821
853,-18.556389
854,-15.285469
855,-13.528301
856,-12.102686
857,8.440099
858,-12.022935
859,-12.503408
860,-11.673661
861,8.252356
862,-0.79540217
863,-12.703539
864,-44.55349
865,-17.325768
866,-14.20174
867,-18.891113
868,-19.573063
869,9.483036
870,-18.951324
871,-11.499855
872,6.4047875
873,-11.668542
874,-10.848596
875,-1.160783
876,-10.706387
877,-20.542822
878,-11.584325
879,5.299553
880,-12.602271
881,9.281233
882,9.214358
883,-14.476395
884,-13.011759
885,-15.193052
886,-19.373665
887,9.315248
888,-11.36137
889,-14.718013
890,9.862601
891,5.499618
892,-8.25695
893,-15.175952
894,-16.202885
895,-1.6202698
896,4.5276914
897,-4.6702247
898,-7.387895
899,-9.394356
900,-15.138351
901,-5.155248
902,-18.93132
903,-20.020947
904,-11.679932
905,-15.0193
906,-13.611163
907,-2.6158419
908,-11.468658
909,-1.0228918
910,-12.647091
911,-15.203323
912,-0.5696539
913,-22.859241
914,-26.464016
915,-16.300343
916,-0.9383944
917,-4.165778
918,-8.477627
919,8.184121
920,-0.39815646
921,-15.79896
922,-0.9582653
923,-10.962154
924,9.461814
925,-4.61147
926,-13.782729
927,-6.3499455
928,-15.954935
929,-15.66071
930,8.630766
931,-16.600487
932,-11.172051
933,-15.214516
934,-8.067502
935,-15.894528
936,-14.599318
937,9.095603
938,-31.305153
939,-11.279093
940,-12.794699
941,-11.753877
942,-11.088353
943,-18.129108
944,7.7648664
945,-33.366047
946,-10.246407
947,-17.398129
948,-14.349303
949,-13.196832
950,9.388282
951,-11.023066
952,-11.406014
953,-9.537538
954,-14.803173
955,-13.11786
956,-14.875025
957,-14.238939
958,9.158174
959,-12.935816
960,-42.578106
961,9.1484785
962,-7.4346743
963,-13.825639
964,-17.47941
965,9.304408
966,-11.027496
967,-11.010487
968,-11.8728
969,-12.656679
970,-18.084953
971,9.535278
972,-11.263831
973,4.0406113
974,5.072791
975,-44.480183
976,-17.049086
977,-14.712639
978,-8.623977
979,-12.0641365
980,-8.577564
981,-16.011303
982,9.809423
983,-11.526241
984,9.161771
985,-6.564234
986,-17.029718
987,-12.836075
988,-11.058345
989,9.035293
990,7.2740707
991,-13.178644
992,9.427315
993,-12.539096
994,7.7962646
995,8.954721
996,-4.403226
997,-2.3993883
998,-2.0251122
999,-8.200707
1000,-11.887325
1001,-15.584476
1002,-0.9815637
1003,-12.878719
1004,-0.8303129
1005,7.900919
1006,-12.903365
1007,-14.041192
1008,-12.173051
1009,-11.03555
1010,-12.172402
1011,-6.4861884
1012,-13.409203
1013,-11.940457
1014,-12.718892
1015,9.159137
1016,-17.15972
1017,7.9934797
1018,-4.2912526
1019,-18.416153
1020,-2.1517065
1021,-11.777041
1022,9.141429
1023,-9.235084
1024,-11.061084
1025,-13.883148
1026,-14.985655
1027,-13.904595
1028,3.896737
1029,-12.618597
1030,-15.17671
1031,-16.53371
1032,-11.892318
1033,-10.972102
1034,-14.916082
1035,-10.99591
1036,-12.21221
1037,-13.671881
1038,-8.962394
1039,-11.648172
1040,-12.247644
1041,7.3869333
1042,9.090106
1043,-11.3217535
1044,-8.5445385
1045,-13.453547
1046,-3.0349889
1047,-12.183785
1048,-11.318391
1049,-13.996596
1050,-2.8509538
1051,9.207976
1052,-13.59703
1053,9.959476
1054,-22.851032
1055,-12.383226
1056,-11.904672
1057,6.645857
1058,-16.985514
1059,-11.117897
1060,-11.2451935
1061,-14.079066
1062,-15.069252
1063,8.039748
1064,-14.782978
1065,-8.115517
1066,-11.653322
1067,-14.854668
1068,-20.41343
1069,7.932769
1070,-11.856872
1071,-11.11545
1072,-11.255116
1073,-11.911953
1074,-25.767384
1075,-18.030094
1076,-11.951879
1077,-10.753342
1078,-5.0348854
1079,-12.645689
1080,-13.275145
1081,-14.901428
1082,9.478107
1083,6.480183
1084,-12.555046
1085,-12.435511
1086,-6.1435113
1087,-13.5801525
1088,-14.6355095
1089,-12.08907
1090,-11.961004
1091,-13.635619
1092,6.9913607
1093,-3.1700654
1094,-7.5813613
1095,-13.402463
1096,-11.507168
1097,-13.313857
1098,-11.386268
1099,-14.711134
1100,-11.208389
1101,-11.402748
1102,9.4199705
1103,7.144723
1104,-10.728307
1105,-1.9246305
1106,-11.72171
1107,-1.5118028
1108,-10.891673
1109,-12.189582
1110,8.78988
1111,-8.250041
1112,-11.219823
1113,-12.683777
1114,-8.36049
1115,-14.758254
1116,-6.326119
1117,-11.45705
1118,-6.122494
1119,-12.1419935
1120,-8.941103
1121,9.496861
1122,-4.3933506
1123,9.397643
1124,-14.523792
1125,-25.134136
1126,-15.605761
1127,-14.6071415
1128,9.141825
1129,-2.3745797
1130,3.771996
1131,-2.2256873
1132,-13.73491
1133,9.574392
1134,-12.821991
1135,-11.7350645
1136,-12.56114
1137,9.437817
1138,-17.472233
1139,-12.88607
1140,9.501554
1141,-13.117243
1142,-3.8575866
1143,9.530384
1144,-12.795025
1145,-11.26828
1146,-11.695554
1147,-11.113377
1148,8.917079
1149,-0.90535027
1150,-23.214897
1151,-12.106659
1152,9.422856
1153,9.228531
1154,9.018421
1155,3.00488
1156,-12.022201
1157,-17.94736
1158,-20.34724
1159,-9.260279
1160,-12.307631
1161,-11.313565
1162,-13.336006
1163,9.258133
1164,9.096365
1165,-18.88339
1166,-11.39205
1167,9.863428
1168,-12.1057415
1169,-13.2326355
1170,-11.755617
1171,-12.588127
1172,-14.637379
1173,-11.6785555
1174,-13.570991
1175,-5.5601544
1176,-12.123776
1177,-9.946185
1178,9.296888
1179,-11.923248
1180,-14.278523
1181,9.28325
1182,-3.403681
1183,9.189526
1184,-13.218262
1185,7.167857
1186,-15.67214
1187,-13.129628
1188,-7.9475513
1189,-13.050049
1190,-16.195602
1191,-11.554575
1192,-13.173101
1193,3.6057906
1194,8.582978
1195,7.9723473
1196,-11.455155
1197,6.1373177
1198,6.149563
1199,-11.914231
1200,-12.383852
1201,-10.853251
1202,-11.293106
1203,8.83199
1204,-8.766912
1205,9.190555
1206,-5.4260716
1207,-14.3299675
1208,-11.267823
1209,9.152868
1210,6.7057204
1211,5.4882407
1212,8.744219
1213,-13.808425
1214,-7.8257346
1215,-4.705892
1216,-18.53876
1217,9.77368
1218,-11.525486
1219,9.112176
1220,-12.153685
1221,-13.423418
1222,-11.442848
1223,9.189752
1224,-11.203215
1225,9.473724
1226,6.9769998
1227,-11.332524
1228,-11.198036
1229,-14.937721
1230,9.08338
1231,9.3816595
1232,-11.61218
1233,-16.203045
1234,-11.362949
1235,-16.094843
1236,-6.39685
1237,2.1780152
1238,9.442566
1239,-16.547544
1240,-11.481735
1241,-10.124063
1242,9.265726
1243,9.3451185
1244,-8.753751
1245,-2.6438596
1246,-5.887261
1247,-11.193208
1248,-11.654709
1249,-11.571238
1250,-13.898212
1251,-8.322753
1252,-12.970593
1253,-13.807817
1254,9.204869
1255,-13.129736
1256,-4.386843
1257,-3.7091305
1258,9.4276085
1259,9.617821
1260,-7.41286
1261,6.3647013
1262,9.481429
1263,9.482448
1264,9.346089
1265,-5.528106
1266,-12.811394
1267,-16.640303
1268,-6.940798
1269,-14.460024
1270,-14.4453
1271,-7.567028
1272,-6.4955754
1273,8.401044
1274,-11.759514
1275,-13.689056
1276,-8.598229
1277,-4.6166825
1278,9.334671
1279,8.960156
1280,8.946709
1281,9.8315325
1282,8.391962
1283,-13.059048
1284,-0.024251483
1285,-5.2316957
1286,-12.150067
1287,-18.610247
1288,8.002464
1289,-9.258078
1290,-13.762378
1291,9.358488
1292,9.331295
1293,-11.651485
1294,9.297976
1295,-12.360567
1296,-12.090596
1297,-13.350546
1298,-12.995694
1299,-2.2446585
1300,-11.954456
1301,-14.171842
1302,7.2038956
1303,-13.405016
1304,9.232662
1305,-26.656727
1306,-5.0522428
1307,-0.29084754
1308,-11.498872
1309,-12.718158
1310,9.439086
1311,-15.944967
1312,-16.109411
1313,-11.55586
1314,-9.591709
1315,9.597102
1316,8.6080065
1317,-11.558028
1318,-11.336294
1319,-17.643719
1320,-5.2260375
1321,9.571377
1322,-2.7786908
1323,-12.566633
1324,-10.08014
1325,-5.225571
1326,9.403666
1327,7.9886026
1328,-12.138912
1329,-7.0945797
1330,-0.9309909
1331,-11.952498
1332,-12.331656
1333,9.094249
1334,-13.399681
1335,-11.36105
1336,9.030729
1337,-15.9749775
1338,-11.092846
1339,-4.73375
1340,-16.76366
1341,-12.564571
1342,9.518536
1343,2.6893773
1344,9.460299
1345,-11.350321
1346,9.38823
1347,-13.77109
1348,-12.455017
1349,-12.272712
1350,-12.79973
1351,-21.094936
1352,-12.935599
1353,-16.247087
1354,-11.9224825
1355,-13.423903
1356,-8.890709
1357,-13.425966
1358,6.3959055
1359,-12.037632
1360,-12.191085
1361,-10.697842
1362,-11.720871
1363,-11.073719
1364,-11.353943
1365,-8.831909
1366,7.554203
1367,-11.60808
1368,2.4473147
1369,-13.998225
1370,9.155515
1371,3.4383483
1372,-12.833
1373,-16.111502
1374,9.481542
1375,-12.140814
1376,-2.3573005
1377,-4.829707
1378,-9.480171
1379,-11.314893
1380,8.145096
1381,-11.066876
1382,-13.627723
1383,9.499455
1384,-14.075084
1385,-0.36327603
1386,-14.571796
1387,-16.05046
1388,8.536395
1389,-12.745887
1390,-18.240383
1391,-5.0605335
1392,-2.6746128
1393,9.451655
1394,-13.391605
1395,-11.11726
1396,-17.55953
1397,-13.835621
1398,-11.950093
1399,-16.296688
1400,-11.222394
1401,-6.357501
1402,9.973527
1403,-11.424934
1404,6.3009043
1405,-10.95499
1406,-11.359499
1407,9.433754
1408,-15.875768
1409,-13.258986
1410,-12.989305
1411,-15.200455
1412,-11.962014
1413,-2.1754534
1414,-11.174109
1415,-11.611502
1416,-14.437575
1417,-17.854086
1418,-15.921137
1419,-8.144764
1420,-2.6501365
1421,-10.895961
1422,-12.177708
1423,9.348887
1424,9.452719
1425,-11.990351
1426,-2.2411096
1427,-11.283442
1428,9.51234
1429,-11.912248
1430,-8.48766
1431,9.516045
1432,-16.732788
1433,-10.919584
1434,0.0
1435,-0.8875361
1436,-12.1978655
1437,-19.275827
1438,-10.886307
1439,-6.143154
1440,-14.244063
1441,-14.110918
1442,-1.6360645
1443,-11.251913
1444,-0.8388746
1445,9.640041
1446,-15.670584
1447,-0.71634656
1448,-14.538612
1449,-12.154078
1450,-2.0293424
1451,-11.517769
1452,-12.131094
1453,9.328479
1454,9.318743
1455,-13.0915
1456,-10.97557
1457,-25.452177
1458,-18.576168
1459,7.7154083
1460,-11.848136
1461,-4.731065
1462,-17.947412
1463,-11.065
1464,-14.129336
1465,-12.497423
1466,-2.822133
1467,-4.4373803
1468,-11.935478
1469,8.234281
1470,-1.0616876
1471,-1.6195782
1472,-11.048586
1473,-11.270925
1474,-14.280795
1475,-14.158329
1476,-0.54764587
1477,-7.8486123
1478,-5.3676
1479,-11.225201
1480,-10.8990345
1481,-7.505079
1482,-12.895264
1483,-11.592776
1484,-4.3185387
1485,-11.158645
1486,-13.523697
1487,-19.520699
1488,-0.40351963
1489,-0.9114632
1490,-9.53321
1491,-25.645166
1492,-13.701528
1493,-14.535173
1494,-1.0098186
1495,9.444477
1496,-7.5155015
1497,-16.526749
1498,-11.201672
1499,-16.750565
1500,-13.5993595
1501,-10.846281
1502,-1.0844142
1503,-0.594634
1504,-22.154392
1505,-11.301508
1506,-11.128883
1507,-0.7938225
1508,-4.360522
1509,-5.7591147
1510,8.219503
1511,-11.257681
1512,5.623032
1513,-19.000124
1514,8.534722
1515,-13.705492
1516,-0.6879352
1517,-17.785397
1518,-10.266967
1519,-12.92137
1520,-26.313948
1521,-17.126694
1522,-0.898134
1523,-11.000303
1524,-11.8546095
1525,8.944248
1526,-0.24191256
1527,-1.1573472
1528,-11.288346
1529,-10.984024
1530,-11.099902
1531,3.205758
1532,-18.864388
1533,-12.272407
1534,-10.425515
1535,-23.523956
1536,-1.2255441
1537,-0.15590033
1538,-12.2077265
1539,-38.862858
1540,-8.642202
1541,9.389199
1542,-7.236542
1543,-11.1277485
1544,-4.451999
1545,-11.346353
1546,-11.278903
1547,-11.378303
1548,-17.314196
1549,-11.823507
1550,-11.466656
1551,-16.10299
1552,-11.845091
1553,-17.907772
1554,-18.635305
1555,-13.104963
1556,-12.378235
1557,-18.330029
1558,-12.513829
1559,-0.737732
1560,-10.097013
1561,-11.257872
1562,-4.1060996
1563,9.333588
1564,-11.585742
1565,-11.678186
1566,-12.490004
1567,-13.237118
1568,-14.241192
1569,-26.771008
1570,-4.8016887
1571,7.617146
1572,-8.887681
1573,-2.233071
1574,-12.605659
1575,-12.848699
1576,-12.267544
1577,-13.474035
1578,8.932697
1579,-14.407356
1580,-11.254449
1581,-11.7299
1582,-26.29455
1583,-11.968299
1584,-7.4839983
1585,-12.958038
1586,9.788034
1587,-12.627351
1588,-12.842671
1589,-13.47858
1590,9.759302
1591,-14.990305
1592,-12.977867
1593,-10.658926
1594,-9.578269
1595,-12.67941
1596,-18.680822
1597,-11.595935
1598,-15.3720665
1599,-13.121786
1600,-11.608274
1601,-4.85995
1602,9.089517
1603,-16.672123
1604,-11.653904
1605,-12.183739
1606,-11.437999
1607,-16.288742
1608,8.08532
1609,-1.31865
1610,-12.310786
1611,7.0604353
1612,-11.584902
1613,-12.395962
1614,-12.626566
1615,-11.180758
1616,-1.8797153
1617,-17.32583
1618,-16.780285
1619,-6.8399515
1620,-11.296694
1621,9.355242
1622,-6.824582
1623,-11.995942
1624,-31.155945
1625,-18.937477
1626,-6.7524824
1627,-12.752809
1628,-12.888483
1629,-14.597536
1630,-14.440357
1631,9.021445
1632,9.139647
1633,-11.363493
1634,-11.474126
1635,-11.336857
1636,-13.928305
1637,-11.37072
1638,-11.721602
1639,-12.61636
1640,-14.868445
1641,-11.777405
1642,-12.808172
1643,8.80427
1644,-5.304752
1645,9.182663
1646,9.019703
1647,-16.105282
1648,-11.23866
1649,8.812031
1650,9.396949
1651,-11.914322
1652,-11.6837225
1653,-26.05509
1654,-18.99171
1655,-11.383442
1656,-14.743686
1657,-9.020132
1658,9.812875
1659,-12.037106
1660,-6.050387
1661,9.350174
1662,9.851693
1663,-1.8033834
1664,-12.923874
1665,9.55256
1666,-25.70482
1667,-12.86348
