episode,reward
178,-12.0654125
179,-60.741245
180,-55.245846
181,-48.881462
182,-11.277631
183,-12.333519
184,-59.740406
185,-14.080979
186,-11.721848
187,-38.59501
188,-43.43617
189,-58.98504
190,8.448277
191,9.396962
192,-12.743187
193,-48.61506
194,-52.50217
195,-55.360683
196,-40.750683
197,3.4783702
198,-11.71452
199,-53.505516
200,-39.783173
201,-39.55481
202,9.232913
203,-55.92471
204,-42.56472
205,-14.232921
206,-52.258236
207,-51.09254
208,-13.088724
209,7.6913505
210,6.905306
211,-11.367089
212,-11.233808
213,-12.604818
214,-6.541118
215,-15.325905
216,-44.54692
217,-51.024597
218,-48.405212
219,-11.702007
220,-34.71335
221,-54.49666
222,-19.32811
223,-14.132202
224,-55.44029
225,9.356159
226,-46.544346
227,-54.656094
228,-41.949684
229,-38.89475
230,-36.903446
231,-42.87689
232,-11.305813
233,-50.752144
234,-14.080776
235,-52.636837
236,-11.956693
237,-11.606555
238,-11.350918
239,-18.274475
240,-43.00919
241,-15.714746
242,-15.951965
243,-13.915197
244,-50.403564
245,-0.7207597
246,-39.36497
247,-54.557533
248,-14.924576
249,-0.78269494
250,-48.721634
251,7.0600367
252,-40.344116
253,-61.373905
254,-19.757265
255,-49.299927
256,-50.243904
257,-11.239035
258,-58.543823
259,-37.643047
260,5.8688707
261,9.236796
262,-13.831649
263,-50.844547
264,-37.879818
265,-49.366867
266,-11.801296
267,-12.65342
268,-12.086662
269,-49.50316
270,-35.206356
271,-59.747963
272,-16.322773
273,-19.00745
274,-40.16897
275,-54.76005
276,-11.84064
277,-40.743412
278,-9.94649
279,-11.292501
280,-42.10419
281,-53.7521
282,-15.592943
283,-43.87282
284,-13.52262
285,-11.670174
286,-12.25263
287,-19.895803
288,-11.229846
289,-55.95359
290,-54.132423
291,-55.678444
292,7.3754144
293,-12.6123905
294,-12.028958
295,-11.680952
296,-13.155675
297,-58.583824
298,-44.567646
299,-11.262831
300,7.960252
301,-48.140106
302,-52.79463
303,-48.404293
304,-40.0441
305,-58.684486
306,-11.318067
307,-45.637356
308,-38.761364
309,-56.38928
310,-49.49001
311,-13.51059
312,-11.786015
313,-52.526245
314,-11.5476055
315,-11.285687
316,-39.810658
317,-11.660236
318,-47.35466
319,-11.6143265
320,-48.809032
321,-11.358085
322,-34.531185
323,-11.109968
324,-11.462679
325,2.8548894
326,-58.294956
327,-15.410511
328,-18.624638
329,-46.141373
330,-42.378895
331,7.930974
332,-59.109955
333,-60.917316
334,-50.71893
335,-45.16826
336,-14.14227
337,-48.743294
338,-56.98903
339,-11.216882
340,-37.99341
341,-12.544137
342,-43.349644
343,-10.943793
344,-12.031047
345,-16.749208
346,-16.716362
347,-50.076256
348,-49.217617
349,-13.28444
350,-13.271633
351,-56.24417
352,-57.934002
353,-14.82028
354,-18.629053
355,9.238193
356,-46.21998
357,-39.447136
358,-15.999376
359,-51.876846
360,-14.708556
361,-50.43329
362,-27.56657
363,-43.99352
364,-38.724438
365,-11.34278
366,-42.3943
367,-52.68353
368,-44.875206
369,-11.2427025
370,-12.061347
371,-43.516502
372,-11.43095
373,-14.732447
374,-11.62355
375,-17.380411
376,-12.799034
377,-40.936695
378,-53.810192
379,-11.349933
380,-12.001097
381,-11.37094
382,-56.50638
383,-4.734447
384,-44.651554
385,-44.384827
386,-45.265957
387,-11.231864
388,-5.1844726
389,-46.455334
390,-46.301407
391,-14.544132
392,-31.00206
393,-44.20475
394,-37.506493
395,-41.4376
396,-11.691679
397,-44.480568
398,-11.991016
399,-11.30471
400,-12.107427
401,-41.191986
402,-11.385157
403,-49.63377
404,-47.043674
405,-10.122123
406,-11.226279
407,-14.1072445
408,-14.016188
409,-27.102537
410,-39.19206
411,-57.94933
412,-7.7749887
413,-54.23174
414,-44.968754
415,-11.474195
416,-60.83471
417,-11.564763
418,-11.740058
419,-50.48479
420,-11.049876
421,-39.864178
422,-34.498787
423,-53.55169
424,-17.875961
425,-17.747206
426,-37.558167
427,-11.424599
428,-58.49945
429,-11.5674305
430,-48.58231
431,-29.793669
432,-13.241555
433,-12.948349
434,-51.118645
435,-15.681471
436,-34.007393
437,-17.114836
438,-56.73633
439,-9.590873
440,-50.140816
441,-46.824574
442,-49.0992
443,-19.223284
444,-21.642694
445,-41.648712
446,-12.434178
447,-14.969402
448,-38.794792
449,-11.417061
450,-47.64601
451,-12.606819
452,-11.98469
453,-44.112087
454,-51.83748
455,-8.910404
456,-11.996593
457,-42.30209
458,-13.275951
459,-54.1607
460,-35.062428
461,-12.116789
462,-12.281307
463,-40.872467
464,-41.444523
465,-39.851048
466,-40.704212
467,6.343815
468,-11.092323
469,-48.305405
470,-13.192806
471,-6.3559313
472,-43.75418
473,-42.810287
474,-12.353376
475,-12.012926
476,-11.479091
477,9.739704
478,-41.187862
479,-33.871635
480,9.699815
481,-13.77382
482,-45.221073
483,-15.6994505
484,-40.879913
485,-11.953786
486,-45.05971
487,-13.44575
488,-45.54321
489,-41.32038
490,-10.771224
491,-41.004227
492,-45.11841
493,-46.786694
494,-11.296726
495,-44.740063
496,-12.431722
497,-33.966404
498,-40.887486
499,-3.9469492
500,8.871327
501,-42.70294
502,-12.999152
503,-45.162445
504,-10.881094
505,-17.953959
506,-37.7166
507,-12.894466
508,-12.771463
509,-30.214659
510,-36.631832
511,-15.770879
512,-11.952595
513,-40.623848
514,-3.079265
515,-10.783634
516,-35.605553
517,-37.24771
518,-24.861065
519,-31.209862
520,-40.4198
521,-34.54598
522,-11.375492
523,-5.0970383
524,8.848113
525,-35.11243
526,-39.467545
527,-37.11464
528,-12.0451765
529,-33.306824
530,-13.187637
531,-14.033767
532,-31.448229
533,-41.014412
534,-5.9703765
535,-39.937836
536,-32.89707
537,-15.264029
538,-10.742317
539,-11.903967
540,-12.12962
541,-12.191607
542,-40.284885
543,-0.67137915
544,-38.268707
545,-34.705193
546,-40.988926
547,-8.670773
548,-38.982567
549,-13.876124
550,-10.790468
551,-15.815666
552,-33.780247
553,-13.45973
554,7.496839
555,-10.548929
556,-41.70498
557,-48.14532
558,-10.640098
559,-19.061852
560,-12.76656
561,-53.333736
562,-46.683662
563,-42.46732
564,-43.76307
565,-11.673445
566,-8.921492
567,-11.15252
568,-10.798289
569,-47.62278
570,-14.786402
571,4.5972314
572,-40.926136
573,-10.892821
574,-15.860404
575,-12.072156
576,-10.942733
577,-45.105164
578,-10.850815
579,-11.193476
580,-10.711792
581,-44.36113
582,-45.497826
583,-41.140285
584,-39.186962
585,-11.866201
586,-20.625177
587,-11.312939
588,-8.728534
589,-44.259335
590,-28.228018
591,-50.777378
592,-46.339176
593,-15.045645
594,-11.705218
595,-13.63851
596,-46.704243
597,-51.957848
598,-50.39332
599,-42.955276
600,-33.012604
601,-51.406353
602,-39.409107
603,8.834141
604,-11.208559
605,-11.309361
606,-11.393105
607,-48.13676
608,-16.264952
609,-35.648094
610,-38.930283
611,-7.903061
612,-10.724346
613,-10.826304
614,-11.250413
615,-42.19354
616,-9.012544
617,-14.435068
618,-49.039238
619,-49.93492
620,-48.6912
621,-11.299823
622,-12.545981
623,-15.077951
624,-12.228922
625,-50.720924
626,-43.14422
627,-48.597225
628,-13.83908
629,-51.43737
630,-47.391228
631,-11.182761
632,-48.208496
633,-11.27335
634,-46.9935
635,-12.132832
636,-48.030113
637,-46.865906
638,-37.71519
639,-12.371155
640,-11.64083
641,-39.7014
642,-11.70197
643,-41.23298
644,-11.619172
645,-10.87738
646,-11.745317
647,-40.540283
648,-49.590168
649,-42.692875
650,-47.033436
651,-11.86377
652,-11.640635
653,-11.48259
654,-18.922054
655,-48.16892
656,-7.264109
657,-38.461876
658,-49.142254
659,-27.232563
660,-41.48017
661,-13.19858
662,-33.27409
663,-41.359013
664,-44.04647
665,7.2457786
666,8.887577
667,-35.407894
668,-17.120525
669,-11.335385
670,-10.982212
671,-43.153465
672,-14.191724
673,-13.4531145
674,-20.464968
675,-19.188148
676,-33.285812
677,-32.640903
678,-37.57874
679,-37.33124
680,-45.871315
681,-12.480259
682,-8.963374
683,-12.143923
684,-11.401815
685,-15.272885
686,8.533777
687,-40.588417
688,-33.23377
689,-34.49838
690,-10.866512
691,-37.23891
692,-38.868786
693,-16.194712
694,-17.684885
695,-11.618163
696,-31.035381
697,-11.50586
698,-3.3234785
699,-12.457421
700,-31.67918
701,-12.860716
702,-30.032288
703,-11.813293
704,-34.963867
705,-38.714157
706,-21.256596
707,-36.86313
708,-11.774961
709,-31.284868
710,-11.637475
711,-11.962352
712,-31.995132
713,-12.38332
714,-20.472895
715,-39.814865
716,-13.671044
717,-21.185076
718,-15.301735
719,-34.466137
720,-33.24745
721,-32.18731
722,-11.615429
723,5.7592225
724,-11.038187
725,-32.006767
726,3.1769347
727,-36.492996
728,-11.728479
729,-17.274197
730,-13.050579
731,-44.669575
732,-15.2019005
733,-12.8684225
734,-12.2607765
735,-37.229492
736,-11.632507
737,-15.751827
738,-27.935928
739,-21.670893
740,-15.452432
741,-37.827408
742,-30.648981
743,-11.971655
744,-33.685432
745,-11.487841
746,-26.53505
747,-11.335842
748,-14.883291
749,-34.88252
750,-24.692493
751,-12.898684
752,6.7869396
753,-16.017382
754,-11.087947
755,-13.101487
756,-15.249727
757,-34.143223
758,1.6084194
759,-9.306732
760,-25.663631
761,-14.436828
762,-15.324713
763,-29.762259
764,9.766814
765,-10.792009
766,-10.916725
767,-11.83111
768,-14.98611
769,-33.895008
770,-13.919394
771,-31.156727
772,-17.779383
773,-11.908932
774,-30.676138
775,-11.88565
776,8.631893
777,-31.970428
778,-11.166308
779,-14.709721
780,-11.083563
781,-28.581366
782,-12.536537
783,-23.07259
784,-19.187885
785,-11.204989
786,-31.479992
787,-14.34961
788,-5.599333
789,-14.199289
790,-10.912212
791,2.9992661
792,5.0961413
793,-4.4935474
794,-29.098236
795,-16.03962
796,9.338239
797,-27.545784
798,-27.111301
799,-22.597767
800,-17.625853
801,-12.09997
802,-11.438839
803,-1.9174652
804,7.2819786
805,-11.607502
806,-8.508873
807,-7.246241
808,-1.5270448
809,-16.834229
810,-3.3166118
811,-21.73816
812,-0.77583885
813,-16.352234
814,7.9441547
815,-9.933488
816,-12.016249
817,-6.3854575
818,-24.651497
819,-17.619352
820,-14.025476
821,-12.866934
822,-16.389318
823,-23.218155
824,7.6402116
825,8.5441
826,-18.688902
827,-11.788651
828,-28.764988
829,-26.906128
830,-26.41846
831,-10.897441
832,-17.141531
833,-11.254122
834,-8.161864
835,-15.467189
836,-11.296411
837,7.153627
838,-5.170459
839,7.6268997
840,-19.273615
841,-11.3619
842,-11.774558
843,-14.697488
844,-11.301637
845,-20.115677
846,3.3093033
847,-18.882938
848,-14.716484
849,-14.567667
850,7.985993
851,-22.427197
852,-20.447126
853,-11.678502
854,-16.815714
855,-7.0541124
856,-20.758892
857,-10.727514
858,-11.985015
859,-26.76888
860,-11.631752
861,-12.063316
862,-14.60355
863,-17.639221
864,-13.949096
865,-16.521378
866,-13.352567
867,-14.44047
868,-13.618324
869,-14.996251
870,-16.542269
871,-26.01863
872,-10.5796795
873,8.108197
874,-11.585025
875,-18.56017
876,-29.394913
877,-15.799069
878,-19.803873
879,-12.538521
880,-11.068724
881,-11.160726
882,-11.235092
883,-12.641543
884,3.4394236
885,-12.635792
886,8.935532
887,-12.310959
888,-27.719118
889,-14.824825
890,-20.463451
891,-21.248322
892,-22.621824
893,-19.984367
894,-11.599144
895,-10.868695
896,-12.070841
897,0.6956825
898,7.6998134
899,-21.045475
900,-2.348722
901,-13.787386
902,-26.491796
903,-12.401844
904,-17.903637
905,-10.761055
906,-11.305853
907,8.7633915
908,-20.02694
909,-11.578491
910,-11.840768
911,-12.545004
912,-10.084447
913,-12.393276
914,-16.802618
915,-16.973509
916,-19.02998
917,9.281689
918,-5.0570717
919,-18.746737
920,-11.999229
921,-12.342911
922,-11.550134
923,-15.583479
924,-13.968578
925,-12.719288
926,-12.397462
927,-22.592575
928,-8.667184
929,-26.023548
930,-16.050209
931,-13.033866
932,-11.21768
933,-15.215271
934,-13.4218445
935,-11.378128
936,-13.12421
937,7.421953
938,9.219237
939,-12.863237
940,-12.072179
941,-13.468245
942,-14.151708
943,-14.02919
944,4.9910316
945,-9.775568
946,-12.493888
947,9.05296
948,-16.931974
949,-25.822306
950,6.6761074
951,-10.889788
952,-12.536479
953,-12.724996
954,-16.986725
955,8.961712
956,-12.2399235
957,-17.454456
958,-13.104699
959,7.4928503
960,2.2726207
961,6.6802664
962,7.9209957
963,-15.815555
964,-16.472862
965,-11.217019
966,-12.6198845
967,-12.905598
968,-10.925371
969,-1.4767399
970,-11.500227
971,-12.029605
972,-14.421108
973,9.552754
974,9.532031
975,-2.6431324
976,-21.381147
977,-7.360136
978,-17.516335
979,-26.01039
980,-19.439617
981,-11.292895
982,-10.950726
983,-4.8232317
984,-11.060929
985,-13.072003
986,-12.813408
987,-16.791908
988,-10.95048
989,9.171599
990,-16.073769
991,5.0857453
992,-21.69237
993,9.979185
994,-12.665929
995,-0.3834505
996,-12.785411
997,-15.509417
998,-19.641033
999,9.303795
1000,-12.152579
1001,-18.25317
1002,-6.676104
1003,-9.827134
1004,5.193619
1005,-12.0039425
1006,9.379136
1007,-11.558132
1008,-10.729842
1009,-13.2542305
1010,-12.846875
1011,-18.53349
1012,9.180987
1013,-2.5581934
1014,-19.048283
1015,-11.007397
1016,-26.303669
1017,6.0699334
1018,7.337405
1019,9.568109
1020,7.3681283
1021,-11.473462
1022,-11.02758
1023,-11.0924225
1024,-11.5091915
1025,9.15532
1026,9.141199
1027,-15.777897
1028,-12.187532
1029,-11.210916
1030,-12.01713
1031,-12.287407
1032,-14.303011
1033,-12.660087
1034,-17.342796
1035,-15.600236
1036,-17.575884
1037,9.06981
1038,-7.4941573
1039,-9.552722
1040,-14.6306095
1041,-12.2242
1042,-11.503017
1043,-12.497351
1044,-11.93299
1045,7.1113586
1046,-13.628511
1047,-25.91897
1048,-19.218407
1049,8.738939
1050,7.0040236
1051,-2.3658142
1052,-13.18861
1053,-14.971613
1054,-12.166464
1055,-10.755871
1056,-18.12389
1057,-25.642244
1058,-14.225758
1059,-13.501951
1060,-11.270615
1061,-23.751919
1062,-12.342551
1063,-12.017534
1064,-21.436462
1065,-5.0133567
1066,-12.320911
1067,8.456424
1068,-18.899971
1069,-14.898617
1070,-12.759214
1071,-13.34101
1072,-16.114521
1073,-11.341664
1074,-11.36559
1075,-13.215754
1076,-12.049299
1077,-12.282799
1078,-18.903528
1079,-10.680265
1080,-19.641405
1081,-12.092767
1082,-15.521266
1083,-12.141121
1084,-12.741737
1085,-16.816065
1086,-11.459947
1087,-0.7913872
1088,-27.26979
1089,-11.14154
1090,-13.618099
1091,-20.118546
1092,-12.757756
1093,-11.546371
1094,-11.528954
1095,-11.595884
1096,-11.569382
1097,-12.471357
1098,-14.501963
1099,9.529531
1100,-12.689865
1101,-10.764095
1102,9.304254
1103,-24.662607
1104,-12.085404
1105,-16.520327
1106,-10.760643
1107,3.5887437
1108,-0.5892029
1109,-14.08601
1110,-14.592199
1111,-9.965283
1112,-12.076351
1113,-17.146461
1114,-19.077534
1115,5.4575977
1116,-11.118288
1117,9.513371
1118,-15.484482
1119,-14.322435
1120,9.298226
1121,-11.025244
1122,-10.660127
1123,-13.044826
1124,-17.321268
1125,-12.290544
1126,-7.8825707
1127,-14.937954
1128,-14.437382
1129,-3.0696182
1130,-7.281443
1131,-12.320602
1132,-10.930882
1133,7.5837665
1134,9.199495
1135,-11.573795
1136,-16.10557
1137,-22.789621
1138,-18.777851
1139,-12.333951
1140,-13.641087
1141,-11.066928
1142,-12.40468
1143,-8.51096
1144,-3.1361394
1145,9.703125
1146,9.158209
1147,9.277651
1148,-16.984503
1149,9.070609
1150,-12.469115
1151,-11.784999
1152,-10.984543
1153,-10.809595
1154,9.104825
1155,-21.738108
1156,-12.821268
1157,-6.4890437
1158,-11.710618
1159,-14.477808
1160,-14.398318
1161,-11.71717
1162,-2.469248
1163,-17.781925
1164,-21.290363
1165,-13.376824
1166,-12.225462
1167,-9.417717
1168,-5.2481713
1169,-13.773659
1170,-23.06238
1171,-12.483151
1172,-10.645717
1173,9.310164
1174,-16.398571
1175,-19.662188
1176,-11.362731
1177,-11.076298
1178,-11.729795
1179,9.359723
1180,-10.585411
1181,-11.080255
1182,9.373558
1183,9.449912
1184,-13.337906
1185,-11.985222
1186,-10.728099
1187,9.403827
1188,-6.902812
1189,-21.26754
1190,-11.394983
1191,-15.966213
1192,-11.284792
1193,-12.224588
1194,-13.061553
1195,-5.031042
1196,-11.874231
1197,-2.0516205
1198,-23.354748
1199,-16.840094
1200,-16.28262
1201,-20.470448
1202,-11.01679
1203,-13.986174
1204,9.6553545
1205,-21.5138
1206,-12.526516
1207,8.530287
1208,-13.488463
1209,6.8814383
1210,-16.093634
1211,-24.845028
1212,-11.41441
1213,-5.164127
1214,-13.143906
1215,-23.008032
1216,-6.559598
1217,-13.016731
1218,-12.361701
1219,-11.9707985
1220,9.3832445
1221,-14.021029
1222,-15.600798
1223,-11.670944
1224,-20.177876
1225,-11.714191
1226,-15.765236
1227,-12.061368
1228,-18.078182
1229,9.522322
1230,-11.741123
1231,-13.585686
1232,-12.057786
1233,-13.426309
1234,-14.736443
1235,-11.654735
1236,9.708325
1237,9.705922
1238,-14.591617
1239,-10.8027525
1240,8.733527
1241,-18.442211
1242,-11.554271
1243,-16.99842
1244,-13.733254
1245,-17.391443
1246,-11.909739
1247,-11.694617
1248,-17.44014
1249,-3.4903882
1250,9.476754
1251,9.157189
1252,9.122811
1253,-13.13139
1254,-14.13344
1255,-11.912808
1256,-12.130351
1257,-11.994458
1258,-11.735438
1259,-12.624254
1260,9.2978735
1261,-13.278724
1262,-13.150792
1263,-12.542115
1264,9.555136
1265,-12.886711
1266,9.197293
1267,-12.198324
1268,-20.699596
1269,-16.144686
1270,9.211718
1271,-17.097536
1272,-8.577004
1273,-13.272614
1274,-15.104979
1275,-10.987759
1276,-1.7254423
1277,-15.102811
1278,-11.878119
1279,-11.824435
1280,-12.897889
1281,-15.845203
1282,-6.690218
1283,-22.324512
1284,-2.6737452
1285,-2.2707736
1286,-14.43051
1287,-12.389576
1288,2.3806748
1289,1.5619087
1290,-2.559431
1291,-6.1783543
1292,-4.972918
1293,-11.883347
1294,-7.407407
1295,9.299436
1296,9.145558
1297,-4.237885
1298,-11.174145
1299,-2.9225144
1300,-12.248169
1301,-4.3645763
1302,-13.728801
1303,-12.392452
1304,-12.86064
1305,-11.587083
1306,-14.399301
1307,-10.960703
1308,9.511605
1309,-14.907539
1310,-11.33004
1311,-3.7633076
1312,-12.281414
1313,-21.593933
1314,-11.257206
1315,9.491755
1316,-8.004443
1317,-0.4213666
1318,-5.1188173
1319,-14.105711
1320,-17.38712
1321,-10.766753
1322,-9.534906
1323,-16.040283
1324,-12.201795
1325,9.163608
1326,-4.1714306
1327,9.38731
1328,-23.564413
1329,-16.410854
1330,9.273
1331,-16.710514
1332,-13.533689
1333,9.220014
1334,-11.534785
1335,-13.467077
1336,-12.013051
1337,-12.63079
1338,-10.753075
1339,5.470569
1340,-13.554096
1341,-15.181612
1342,-16.322418
1343,-13.098127
1344,-11.322919
1345,-0.510732
1346,-11.882029
1347,-7.4614887
1348,-11.6946945
1349,9.378134
1350,-10.631131
1351,-14.7262745
1352,-3.089581
1353,-11.291859
1354,9.848486
1355,-9.04213
1356,-14.410101
1357,-11.858483
1358,9.097485
1359,5.6253304
1360,-20.143986
1361,-12.803204
1362,7.2030897
1363,-7.5629735
1364,9.600547
1365,-13.72
1366,-11.450839
1367,-13.165723
1368,-0.7677277
1369,-19.571686
1370,-16.023407
1371,-10.63996
1372,-11.977091
1373,4.3861337
1374,-16.860487
1375,9.170902
1376,-15.630165
1377,9.102346
1378,-10.726441
1379,-21.96184
1380,-7.767247
1381,9.639349
1382,-14.90354
1383,-2.2266102
1384,7.850836
1385,-7.3347073
1386,-5.948844
1387,-11.581997
1388,-11.806443
1389,-22.202827
1390,-12.947347
1391,-19.854445
1392,7.2530804
1393,-3.7391458
1394,5.2521195
1395,-17.126377
1396,-12.000696
1397,-12.01969
1398,-12.93911
1399,-13.496426
1400,-10.9158745
1401,-6.3802752
1402,-12.256343
1403,-15.802598
1404,-13.837229
1405,-3.4504468
1406,-13.277366
1407,9.108578
1408,-12.3492155
1409,-12.19791
1410,9.400166
1411,-12.40314
1412,-11.811644
1413,-11.326526
1414,-5.1650524
1415,-14.700804
1416,-12.30794
1417,-5.4290266
1418,-12.483516
1419,-11.699326
1420,-22.08085
1421,-14.409256
1422,9.717131
1423,-13.998812
1424,-4.354343
1425,-12.651171
1426,-6.4483585
1427,-1.7791482
1428,-12.359562
1429,-12.71237
1430,-12.768158
1431,-11.514409
1432,-11.576896
1433,9.1413555
1434,-6.5217757
1435,-13.159785
1436,-18.794333
1437,-5.5103207
1438,3.995647
1439,-12.662747
1440,-11.821747
1441,-11.049379
1442,-12.790229
1443,-11.134696
1444,-16.568026
1445,-12.527397
1446,-5.653622
1447,-11.67814
1448,9.868152
1449,1.6177473
1450,-10.699198
1451,-13.483547
1452,9.514711
1453,-10.97349
1454,9.455237
1455,-11.954551
1456,-15.398984
1457,-13.408062
1458,-11.402037
1459,-4.8038483
1460,-10.639859
1461,-6.6081295
1462,-3.3553455
1463,5.230048
1464,-14.216876
1465,9.840438
1466,-18.030128
1467,-11.866174
1468,-13.336655
1469,-11.779894
1470,-12.886342
1471,-14.463938
1472,-14.405998
1473,2.9378085
1474,-11.072527
1475,-7.613476
1476,-13.667569
1477,-5.6475544
1478,-10.908044
1479,-11.993658
1480,-11.583568
1481,-3.0974798
1482,-13.918956
1483,-10.732857
1484,-11.663313
1485,-15.604684
1486,-13.372713
1487,-19.163912
1488,-8.907964
1489,-12.751879
1490,-23.47575
1491,-15.9266205
1492,-24.330076
1493,-16.94824
1494,5.5241146
1495,-1.9892595
1496,-11.943642
1497,-14.313845
1498,-14.2810955
1499,-12.262654
1500,-11.729782
1501,-14.092151
1502,-13.405314
1503,-13.334589
1504,-11.418267
1505,-6.989268
1506,-15.049143
1507,-11.206059
1508,-15.525307
1509,-0.52715987
1510,-5.2675333
1511,9.572006
1512,-11.524621
1513,-11.117548
1514,-14.169814
1515,-12.7512
1516,-11.534343
1517,-12.790298
1518,-4.642219
1519,4.3620033
1520,-11.912637
1521,-7.1641507
1522,-12.545686
1523,-13.620152
1524,-8.461016
1525,8.264613
1526,-14.001995
1527,-12.194021
1528,-12.32774
1529,-21.15142
1530,-11.178576
1531,-6.7047524
1532,-15.657686
1533,-13.116895
1534,-6.9480886
1535,-2.005977
1536,9.5038805
1537,9.537171
1538,-10.768565
1539,-13.142631
1540,-11.269167
1541,-15.549867
1542,-13.949167
1543,9.62179
1544,-19.425053
1545,-3.6632771
1546,-11.993252
1547,-0.64722145
1548,-12.929438
1549,8.726391
1550,-11.042154
1551,-15.703174
1552,-18.8383
1553,-5.2762556
1554,-11.481848
1555,-11.49034
1556,-15.205074
1557,-9.6852045
1558,-13.271199
1559,-14.054709
1560,-12.896985
1561,-11.1604805
1562,9.818178
1563,-12.291884
1564,-14.172686
1565,-13.720442
1566,-12.741848
1567,-12.251634
1568,-12.047457
1569,-13.401991
1570,-12.418617
1571,-12.445747
1572,9.581531
1573,-15.284657
1574,-11.114838
1575,-16.349895
1576,-11.689552
1577,-15.188402
1578,-18.096306
1579,-14.323181
1580,9.335692
1581,-27.722439
1582,-11.277833
1583,-13.832064
1584,-4.378982
1585,-11.735735
1586,-5.39267
1587,-9.360198
1588,-11.131505
1589,-10.860525
1590,-11.265574
1591,-26.246933
1592,-13.398948
1593,-30.469614
1594,-14.530211
1595,-12.938582
1596,-4.443909
1597,-13.574785
1598,-14.147856
1599,-27.015762
1600,-11.428862
1601,9.4276705
1602,-11.443512
1603,-13.72732
1604,-12.368298
1605,9.680756
1606,-11.136575
1607,-11.040394
1608,9.776045
1609,-13.646177
1610,7.364469
1611,-11.632843
1612,-12.408206
1613,9.486501
1614,-12.440013
1615,-14.539836
1616,-14.835613
1617,-8.455096
1618,-11.927416
1619,-12.666512
1620,-11.368679
1621,-27.109604
1622,-14.2401905
1623,-1.4692764
1624,-14.801903
1625,-12.266317
1626,-14.703131
1627,-27.1818
1628,-12.609376
1629,-12.748968
1630,-16.921848
1631,-12.896603
1632,-23.399958
1633,-12.821093
1634,7.4888077
1635,-15.272085
1636,9.024759
1637,-12.999905
1638,-18.093382
1639,-13.729065
1640,-1.1433516
1641,-14.317816
1642,-8.556265
1643,-6.0110917
1644,-11.319006
1645,-10.835881
1646,-10.857207
1647,9.574122
1648,-3.638739
1649,7.6558266
1650,-12.92387
1651,-26.709177
1652,5.9941325
1653,-14.036498
1654,-12.291073
1655,-17.035458
1656,-10.823276
1657,-10.973374
1658,-11.818523
1659,-21.535551
1660,-13.044408
1661,9.407623
1662,-14.910341
1663,-14.020552
1664,-16.813337
1665,-14.90534
1666,-12.34089
